"source";"target";"type"
"16";"586";"undirected"
"517";"587";"undirected"
"105";"587";"undirected"
"1";"588";"undirected"
"7";"588";"undirected"
"385";"589";"undirected"
"83";"589";"undirected"
"316";"590";"undirected"
"142";"590";"undirected"
"240";"591";"undirected"
"31";"591";"undirected"
"174";"592";"undirected"
"222";"592";"undirected"
"4";"593";"undirected"
"83";"593";"undirected"
"217";"594";"undirected"
"25";"594";"undirected"
"74";"595";"undirected"
"109";"595";"undirected"
"460";"596";"undirected"
"8";"596";"undirected"
"426";"597";"undirected"
"28";"597";"undirected"
"567";"598";"undirected"
"365";"598";"undirected"
"238";"599";"undirected"
"377";"599";"undirected"
"334";"600";"undirected"
"173";"600";"undirected"
"105";"601";"undirected"
"129";"601";"undirected"
"517";"602";"undirected"
"63";"602";"undirected"
"7";"603";"undirected"
"73";"603";"undirected"
"84";"604";"undirected"
"2";"604";"undirected"
"4";"605";"undirected"
"462";"605";"undirected"
"2";"606";"undirected"
"378";"606";"undirected"
"77";"607";"undirected"
"110";"607";"undirected"
"413";"608";"undirected"
"236";"608";"undirected"
"117";"609";"undirected"
"146";"609";"undirected"
"7";"610";"undirected"
"16";"610";"undirected"
"475";"611";"undirected"
"8";"611";"undirected"
"179";"612";"undirected"
"42";"612";"undirected"
"181";"613";"undirected"
"5";"613";"undirected"
"184";"614";"undirected"
"460";"614";"undirected"
"5";"615";"undirected"
"416";"615";"undirected"
"608";"616";"undirected"
"254";"616";"undirected"
"278";"617";"undirected"
"261";"617";"undirected"
"69";"618";"undirected"
"119";"618";"undirected"
"142";"619";"undirected"
"67";"619";"undirected"
"118";"620";"undirected"
"166";"620";"undirected"
"65";"621";"undirected"
"373";"621";"undirected"
"563";"622";"undirected"
"559";"622";"undirected"
"458";"623";"undirected"
"114";"623";"undirected"
"521";"624";"undirected"
"200";"624";"undirected"
"41";"625";"undirected"
"226";"625";"undirected"
"164";"626";"undirected"
"41";"626";"undirected"
"31";"627";"undirected"
"197";"627";"undirected"
"2";"628";"undirected"
"171";"628";"undirected"
"302";"629";"undirected"
"92";"629";"undirected"
"12";"630";"undirected"
"514";"630";"undirected"
"400";"631";"undirected"
"240";"631";"undirected"
"28";"632";"undirected"
"631";"632";"undirected"
"59";"633";"undirected"
"75";"633";"undirected"
"325";"634";"undirected"
"332";"634";"undirected"
"418";"635";"undirected"
"29";"635";"undirected"
"254";"636";"undirected"
"25";"636";"undirected"
"477";"637";"undirected"
"40";"637";"undirected"
"14";"638";"undirected"
"392";"638";"undirected"
"3";"639";"undirected"
"419";"639";"undirected"
"377";"640";"undirected"
"4";"640";"undirected"
"65";"641";"undirected"
"610";"641";"undirected"
"2";"642";"undirected"
"396";"642";"undirected"
"107";"643";"undirected"
"515";"643";"undirected"
"143";"644";"undirected"
"440";"644";"undirected"
"10";"645";"undirected"
"21";"645";"undirected"
"180";"646";"undirected"
"13";"646";"undirected"
"577";"647";"undirected"
"252";"647";"undirected"
"296";"648";"undirected"
"287";"648";"undirected"
"73";"649";"undirected"
"238";"649";"undirected"
"39";"650";"undirected"
"402";"650";"undirected"
"36";"651";"undirected"
"75";"651";"undirected"
"174";"652";"undirected"
"20";"652";"undirected"
"121";"653";"undirected"
"80";"653";"undirected"
"139";"654";"undirected"
"170";"654";"undirected"
"60";"655";"undirected"
"12";"655";"undirected"
"24";"656";"undirected"
"635";"656";"undirected"
"422";"657";"undirected"
"98";"657";"undirected"
"616";"658";"undirected"
"2";"658";"undirected"
"18";"659";"undirected"
"82";"659";"undirected"
"657";"660";"undirected"
"122";"660";"undirected"
"83";"661";"undirected"
"123";"661";"undirected"
"117";"662";"undirected"
"547";"662";"undirected"
"43";"663";"undirected"
"227";"663";"undirected"
"14";"664";"undirected"
"11";"664";"undirected"
"572";"665";"undirected"
"51";"665";"undirected"
"44";"666";"undirected"
"441";"666";"undirected"
"498";"667";"undirected"
"611";"667";"undirected"
"66";"668";"undirected"
"256";"668";"undirected"
"325";"669";"undirected"
"80";"669";"undirected"
"63";"670";"undirected"
"448";"670";"undirected"
"580";"671";"undirected"
"659";"671";"undirected"
"290";"672";"undirected"
"8";"672";"undirected"
"65";"673";"undirected"
"28";"673";"undirected"
"442";"674";"undirected"
"2";"674";"undirected"
"481";"675";"undirected"
"14";"675";"undirected"
"65";"676";"undirected"
"137";"676";"undirected"
"62";"677";"undirected"
"243";"677";"undirected"
"258";"678";"undirected"
"239";"678";"undirected"
"27";"679";"undirected"
"556";"679";"undirected"
"658";"680";"undirected"
"88";"680";"undirected"
"21";"681";"undirected"
"183";"681";"undirected"
"477";"682";"undirected"
"280";"682";"undirected"
"127";"683";"undirected"
"47";"683";"undirected"
"65";"684";"undirected"
"135";"684";"undirected"
"6";"685";"undirected"
"16";"685";"undirected"
"173";"686";"undirected"
"55";"686";"undirected"
"416";"687";"undirected"
"581";"687";"undirected"
"651";"688";"undirected"
"63";"688";"undirected"
"91";"689";"undirected"
"279";"689";"undirected"
"244";"690";"undirected"
"215";"690";"undirected"
"247";"691";"undirected"
"133";"691";"undirected"
"416";"692";"undirected"
"419";"692";"undirected"
"23";"693";"undirected"
"14";"693";"undirected"
"662";"694";"undirected"
"2";"694";"undirected"
"302";"695";"undirected"
"124";"695";"undirected"
"7";"696";"undirected"
"397";"696";"undirected"
"406";"697";"undirected"
"328";"697";"undirected"
"581";"698";"undirected"
"5";"698";"undirected"
"199";"699";"undirected"
"1";"699";"undirected"
"638";"700";"undirected"
"318";"700";"undirected"
"575";"701";"undirected"
"247";"701";"undirected"
"594";"702";"undirected"
"55";"702";"undirected"
"27";"703";"undirected"
"643";"703";"undirected"
"42";"704";"undirected"
"482";"704";"undirected"
"200";"705";"undirected"
"336";"705";"undirected"
"10";"706";"undirected"
"520";"706";"undirected"
"127";"707";"undirected"
"434";"707";"undirected"
"73";"708";"undirected"
"5";"708";"undirected"
"103";"709";"undirected"
"100";"709";"undirected"
"249";"710";"undirected"
"679";"710";"undirected"
"65";"711";"undirected"
"134";"711";"undirected"
"364";"712";"undirected"
"121";"712";"undirected"
"70";"713";"undirected"
"21";"713";"undirected"
"48";"714";"undirected"
"5";"714";"undirected"
"490";"715";"undirected"
"154";"715";"undirected"
"8";"716";"undirected"
"188";"716";"undirected"
"135";"717";"undirected"
"97";"717";"undirected"
"692";"718";"undirected"
"539";"718";"undirected"
"620";"719";"undirected"
"574";"719";"undirected"
"165";"720";"undirected"
"204";"720";"undirected"
"182";"721";"undirected"
"407";"721";"undirected"
"134";"722";"undirected"
"324";"722";"undirected"
"54";"723";"undirected"
"75";"723";"undirected"
"660";"724";"undirected"
"69";"724";"undirected"
"261";"725";"undirected"
"88";"725";"undirected"
"172";"726";"undirected"
"351";"726";"undirected"
"27";"727";"undirected"
"244";"727";"undirected"
"53";"728";"undirected"
"61";"728";"undirected"
"586";"729";"undirected"
"16";"729";"undirected"
"209";"730";"undirected"
"151";"730";"undirected"
"24";"731";"undirected"
"339";"731";"undirected"
"132";"732";"undirected"
"149";"732";"undirected"
"41";"733";"undirected"
"5";"733";"undirected"
"594";"734";"undirected"
"303";"734";"undirected"
"530";"735";"undirected"
"67";"735";"undirected"
"571";"736";"undirected"
"78";"736";"undirected"
"25";"737";"undirected"
"62";"737";"undirected"
"233";"738";"undirected"
"29";"738";"undirected"
"133";"739";"undirected"
"619";"739";"undirected"
"14";"740";"undirected"
"122";"740";"undirected"
"124";"741";"undirected"
"81";"741";"undirected"
"452";"742";"undirected"
"63";"742";"undirected"
"4";"743";"undirected"
"176";"743";"undirected"
"133";"744";"undirected"
"400";"744";"undirected"
"69";"745";"undirected"
"298";"745";"undirected"
"561";"746";"undirected"
"39";"746";"undirected"
"333";"747";"undirected"
"235";"747";"undirected"
"406";"748";"undirected"
"91";"748";"undirected"
"176";"749";"undirected"
"551";"749";"undirected"
"108";"750";"undirected"
"90";"750";"undirected"
"730";"751";"undirected"
"126";"751";"undirected"
"33";"752";"undirected"
"249";"752";"undirected"
"51";"753";"undirected"
"24";"753";"undirected"
"7";"754";"undirected"
"538";"754";"undirected"
"108";"755";"undirected"
"111";"755";"undirected"
"189";"756";"undirected"
"705";"756";"undirected"
"182";"757";"undirected"
"78";"757";"undirected"
"162";"758";"undirected"
"219";"758";"undirected"
"82";"759";"undirected"
"10";"759";"undirected"
"651";"760";"undirected"
"244";"760";"undirected"
"714";"761";"undirected"
"341";"761";"undirected"
"728";"762";"undirected"
"101";"762";"undirected"
"65";"763";"undirected"
"18";"763";"undirected"
"544";"764";"undirected"
"430";"764";"undirected"
"199";"765";"undirected"
"528";"765";"undirected"
"372";"766";"undirected"
"318";"766";"undirected"
"165";"767";"undirected"
"13";"767";"undirected"
"406";"768";"undirected"
"75";"768";"undirected"
"79";"769";"undirected"
"203";"769";"undirected"
"166";"770";"undirected"
"338";"770";"undirected"
"313";"771";"undirected"
"145";"771";"undirected"
"426";"772";"undirected"
"171";"772";"undirected"
"10";"773";"undirected"
"174";"773";"undirected"
"442";"774";"undirected"
"493";"774";"undirected"
"189";"775";"undirected"
"116";"775";"undirected"
"256";"776";"undirected"
"106";"776";"undirected"
"134";"777";"undirected"
"538";"777";"undirected"
"405";"778";"undirected"
"26";"778";"undirected"
"165";"779";"undirected"
"267";"779";"undirected"
"66";"780";"undirected"
"610";"780";"undirected"
"2";"781";"undirected"
"82";"781";"undirected"
"92";"782";"undirected"
"32";"782";"undirected"
"773";"783";"undirected"
"1";"783";"undirected"
"16";"784";"undirected"
"97";"784";"undirected"
"581";"785";"undirected"
"1";"785";"undirected"
"247";"786";"undirected"
"433";"786";"undirected"
"26";"787";"undirected"
"757";"787";"undirected"
"734";"788";"undirected"
"618";"788";"undirected"
"572";"789";"undirected"
"423";"789";"undirected"
"490";"790";"undirected"
"429";"790";"undirected"
"24";"791";"undirected"
"7";"791";"undirected"
"226";"792";"undirected"
"766";"792";"undirected"
"163";"793";"undirected"
"496";"793";"undirected"
"58";"794";"undirected"
"3";"794";"undirected"
"240";"795";"undirected"
"358";"795";"undirected"
"715";"796";"undirected"
"240";"796";"undirected"
"622";"797";"undirected"
"69";"797";"undirected"
"32";"798";"undirected"
"13";"798";"undirected"
"399";"799";"undirected"
"292";"799";"undirected"
"69";"800";"undirected"
"31";"800";"undirected"
"16";"801";"undirected"
"460";"801";"undirected"
"80";"802";"undirected"
"195";"802";"undirected"
"8";"803";"undirected"
"329";"803";"undirected"
"252";"804";"undirected"
"401";"804";"undirected"
"586";"805";"undirected"
"176";"805";"undirected"
"370";"806";"undirected"
"67";"806";"undirected"
"33";"807";"undirected"
"716";"807";"undirected"
"770";"808";"undirected"
"19";"808";"undirected"
"420";"809";"undirected"
"764";"809";"undirected"
"540";"810";"undirected"
"33";"810";"undirected"
"27";"811";"undirected"
"379";"811";"undirected"
"62";"812";"undirected"
"630";"812";"undirected"
"728";"813";"undirected"
"410";"813";"undirected"
"83";"814";"undirected"
"172";"814";"undirected"
"57";"815";"undirected"
"98";"815";"undirected"
"331";"816";"undirected"
"300";"816";"undirected"
"173";"817";"undirected"
"160";"817";"undirected"
"219";"818";"undirected"
"381";"818";"undirected"
"254";"819";"undirected"
"430";"819";"undirected"
"611";"820";"undirected"
"2";"820";"undirected"
"24";"821";"undirected"
"2";"821";"undirected"
"794";"822";"undirected"
"97";"822";"undirected"
"684";"823";"undirected"
"423";"823";"undirected"
"658";"824";"undirected"
"106";"824";"undirected"
"16";"825";"undirected"
"188";"825";"undirected"
"170";"826";"undirected"
"122";"826";"undirected"
"510";"827";"undirected"
"542";"827";"undirected"
"134";"828";"undirected"
"807";"828";"undirected"
"377";"829";"undirected"
"767";"829";"undirected"
"817";"830";"undirected"
"64";"830";"undirected"
"562";"831";"undirected"
"278";"831";"undirected"
"45";"832";"undirected"
"5";"832";"undirected"
"259";"833";"undirected"
"223";"833";"undirected"
"28";"834";"undirected"
"43";"834";"undirected"
"75";"835";"undirected"
"1";"835";"undirected"
"792";"836";"undirected"
"233";"836";"undirected"
"214";"837";"undirected"
"483";"837";"undirected"
"725";"838";"undirected"
"127";"838";"undirected"
"590";"839";"undirected"
"5";"839";"undirected"
"718";"840";"undirected"
"798";"840";"undirected"
"754";"841";"undirected"
"455";"841";"undirected"
"507";"842";"undirected"
"217";"842";"undirected"
"563";"843";"undirected"
"33";"843";"undirected"
"62";"844";"undirected"
"528";"844";"undirected"
"714";"845";"undirected"
"24";"845";"undirected"
"95";"846";"undirected"
"180";"846";"undirected"
"5";"847";"undirected"
"440";"847";"undirected"
"476";"848";"undirected"
"12";"848";"undirected"
"360";"849";"undirected"
"309";"849";"undirected"
"186";"850";"undirected"
"47";"850";"undirected"
"60";"851";"undirected"
"54";"851";"undirected"
"410";"852";"undirected"
"100";"852";"undirected"
"434";"853";"undirected"
"55";"853";"undirected"
"743";"854";"undirected"
"63";"854";"undirected"
"246";"855";"undirected"
"2";"855";"undirected"
"11";"856";"undirected"
"588";"856";"undirected"
"152";"857";"undirected"
"10";"857";"undirected"
"263";"858";"undirected"
"29";"858";"undirected"
"141";"859";"undirected"
"339";"859";"undirected"
"41";"860";"undirected"
"353";"860";"undirected"
"63";"861";"undirected"
"75";"861";"undirected"
"66";"862";"undirected"
"313";"862";"undirected"
"8";"863";"undirected"
"664";"863";"undirected"
"638";"864";"undirected"
"99";"864";"undirected"
"11";"865";"undirected"
"127";"865";"undirected"
"258";"866";"undirected"
"42";"866";"undirected"
"316";"867";"undirected"
"324";"867";"undirected"
"88";"868";"undirected"
"361";"868";"undirected"
"92";"869";"undirected"
"513";"869";"undirected"
"1";"870";"undirected"
"2";"870";"undirected"
"745";"871";"undirected"
"743";"871";"undirected"
"197";"872";"undirected"
"31";"872";"undirected"
"306";"873";"undirected"
"250";"873";"undirected"
"510";"874";"undirected"
"20";"874";"undirected"
"95";"875";"undirected"
"94";"875";"undirected"
"272";"876";"undirected"
"364";"876";"undirected"
"460";"877";"undirected"
"676";"877";"undirected"
"8";"878";"undirected"
"406";"878";"undirected"
"42";"879";"undirected"
"8";"879";"undirected"
"356";"880";"undirected"
"260";"880";"undirected"
"79";"881";"undirected"
"575";"881";"undirected"
"360";"882";"undirected"
"280";"882";"undirected"
"69";"883";"undirected"
"209";"883";"undirected"
"394";"884";"undirected"
"467";"884";"undirected"
"540";"885";"undirected"
"56";"885";"undirected"
"106";"886";"undirected"
"559";"886";"undirected"
"278";"887";"undirected"
"52";"887";"undirected"
"730";"888";"undirected"
"610";"888";"undirected"
"493";"889";"undirected"
"124";"889";"undirected"
"145";"890";"undirected"
"28";"890";"undirected"
"16";"891";"undirected"
"301";"891";"undirected"
"3";"892";"undirected"
"834";"892";"undirected"
"786";"893";"undirected"
"83";"893";"undirected"
"360";"894";"undirected"
"460";"894";"undirected"
"75";"895";"undirected"
"322";"895";"undirected"
"364";"896";"undirected"
"212";"896";"undirected"
"300";"897";"undirected"
"256";"897";"undirected"
"1";"898";"undirected"
"346";"898";"undirected"
"339";"899";"undirected"
"482";"899";"undirected"
"10";"900";"undirected"
"129";"900";"undirected"
"817";"901";"undirected"
"350";"901";"undirected"
"410";"902";"undirected"
"720";"902";"undirected"
"75";"903";"undirected"
"477";"903";"undirected"
"714";"904";"undirected"
"140";"904";"undirected"
"70";"905";"undirected"
"162";"905";"undirected"
"43";"906";"undirected"
"421";"906";"undirected"
"688";"907";"undirected"
"709";"907";"undirected"
"768";"908";"undirected"
"510";"908";"undirected"
"122";"909";"undirected"
"422";"909";"undirected"
"139";"910";"undirected"
"173";"910";"undirected"
"194";"911";"undirected"
"817";"911";"undirected"
"647";"912";"undirected"
"850";"912";"undirected"
"331";"913";"undirected"
"766";"913";"undirected"
"82";"914";"undirected"
"199";"914";"undirected"
"46";"915";"undirected"
"5";"915";"undirected"
"208";"916";"undirected"
"27";"916";"undirected"
"41";"917";"undirected"
"19";"917";"undirected"
"204";"918";"undirected"
"80";"918";"undirected"
"507";"919";"undirected"
"681";"919";"undirected"
"115";"920";"undirected"
"776";"920";"undirected"
"361";"921";"undirected"
"632";"921";"undirected"
"280";"922";"undirected"
"4";"922";"undirected"
"898";"923";"undirected"
"11";"923";"undirected"
"329";"924";"undirected"
"536";"924";"undirected"
"405";"925";"undirected"
"106";"925";"undirected"
"261";"926";"undirected"
"75";"926";"undirected"
"28";"927";"undirected"
"206";"927";"undirected"
"654";"928";"undirected"
"124";"928";"undirected"
"620";"929";"undirected"
"189";"929";"undirected"
"345";"930";"undirected"
"176";"930";"undirected"
"544";"931";"undirected"
"204";"931";"undirected"
"235";"932";"undirected"
"517";"932";"undirected"
